id,job_id,title,sector,employer,country,closing_date,summary
4787,45827,"Carer, Private Household",Private Household,ABOOBAKAR ELIAS SHABANA ABDOOL RAHIM,Mauritius,27.08.2025,"A Carer provides essential support and assistance to individuals who may be elderly, disabled, or otherwise in need of help with daily living activities. The role involves ensuring the comfort, safety, and well-being of clients by assisting with personal care, mobility, medication, household tasks, and emotional support. Carers promote independence, dignity, and quality of life while maintaining a compassionate and respectful approach."
4788,45826,Chef cuisinier,Human Health & Social work activities,LIFECARE RESIDENTIAL CARE HOME LTD,Mauritius,24.08.2025,To prepare a balance diet meals daily
4789,45825,Health Care Assistant,Human Health & Social work activities,LIFECARE RESIDENTIAL CARE HOME LTD,Mauritius,24.08.2025,Provide assistant to resident of senior citizen and people with mental health illness
4790,45824,"Carer, Home",Private Household,DEEAH JUGGURNATH,Mauritius,27.08.2025,CARER & HOUSEHOLD
4791,45823,Waiter/Waitress,Hotel,JML BHAROSA & CO LTD,Mauritius,26.08.2025,"He will be responsible for delivering exceptional customer service by attending to guest.Greeting customers, taking accurate food and beverage orders.Serving meals efficiently and ensuring overall guest satisfaction.Acting as a key link between kitchen and the customer.Maintaining a clean and welcoming environment.Handling transactions and resolving any service-related concerns.Require strong communications skills, attention to detail, and the ability to thrive in a fast-paced, team- oriented setting"
4792,45822,"Driver, Truck/Goods Vehicle/Chauffeur Poid-Lourd",Trade,PERFECT LOGISTICS LTD,Mauritius,31.08.2025,Need driver 4T
4793,45821,Circular Saw Operator-Sawmill,Manufacturing- Wood Products,SANAHEYL CO LTD,Mauritius,26.08.2025,Circular Saw Operator - Sawmill
4794,45820,Bakery Operator,Manufacturing-Food Products & Beverages,ROYAL EXPRESS LTD,Mauritius,30.08.2025,"Bread Making - Maison. Baaguette, Dough Mixing"
4795,45819,Restaurant Manager,Hotel,CG ROYAL FOODS LTD,Mauritius,20.09.2025,"To manage a Restaurant on a profitable basis, consistently serving quality food with fast, courteous service in clean and pleasant surroundings. MAIN RESPONSIBLE FOR WHOLE RESTAURANT – OWNERSHIP LEVEL."
4796,45818,"Manager/Assistant Manager, Retail Trade",Hotel,CG ROYAL FOODS LTD,Mauritius,20.09.2025,"To manage a Restaurant on a profitable basis, consistently serving quality food with fast, courteous service in clean and pleasant surroundings. Acting next to RM/RGM."
4797,45817,Supervisor,Hotel,CG ROYAL FOODS LTD,Mauritius,20.09.2025,"To assist the management team in co-ordinating and controlling one of the three main areas in the restaurant: kitchen, dining area or front counter while maintaining consistency and a high standard of Quality, Service and Cleanliness in these areas"
4798,45816,Team Leader,Hotel,CG ROYAL FOODS LTD,Mauritius,20.09.2025,"Team Leader is responsible for supporting the Restaurant Manager in overseeing daily operations, ensuring high standards of food safety, product quality, customer service, and staff performance. This role requires strong leadership skills, the ability to train and guide employees, maintain operational efficiency during peak periods, and act as the key link between management and frontline staff. Team Leader must ensure compliance with company standards, health and safety regulations, and operational procedures while fostering a positive and motivated work environment."
4799,45815,Fast Food Operator,Hotel,CG ROYAL FOODS LTD,Mauritius,20.09.2025,"The job of the crew is to be able to work without an assistance of all stations existing in the Operations and maintain standards at all times:1. BROILERWHOPPER BOARD2. BURGER BOARD3. SPECIALITIES BOARD4. FRYERS5. FRY STATION6. DINING ROOM7. FRONT COUNTER8. DRIVE-THRU STATIONBasically, the staff member should prepare the food, serve customers and carry out tasks necessary for efficient running of the restaurants including the maintenance of high standards of cleanliness, and performing the duties."
4800,45814,Housemaid,Private Household,NEELAM NEETOO,Mauritius,27.08.2025,"Miss Jescica Désirée RAMISAHARIVOLOLONA will be responsible for keeping the house clean and in good hygienic conditions, wash dishes, sweep and vacuum clean floors and carpets, launder clothes. Clean, scrub surfaces and dust furniture."
4801,45813,Forklift Driver / Operator,Manufacturing-Other,WINDOORS PROFESSIONAL LTD,Mauritius,31.10.2025,"We are looking for technically skilled candidates with excellent attention to detail for the position of forklift operator. Forklift operators are responsible for optimizing loads to ensure operational efficiency, scheduling vehicles for maintenance and repairs, and managing inventory, among other duties.Forklift operators will need to transport valuable items, requiring diligence and good hand-eye coordination."
4802,45812,Customer Care Coordinator,Manufacturing-Other,FRENS SPECIALTY CHEMICALS & EQUIPMENT LTD,Mauritius,27.08.2025,Liaise with the technical team and clients concerning contracting worksCheck maintenance team and liaise with clients for feedbackPrepare quotes for clients
4803,45811,Storekeeper,Manufacturing-Other,FRENS SPECIALTY CHEMICALS & EQUIPMENT LTD,Mauritius,27.08.2025,"Delivery of parts to contracting team, to customers and keep store in good condition"
4804,45810,Air Conditioner Installer,Repair and installation of machinery & equipment,FORTRESS MARKETING COMPANY LTD,Mauritius,31.08.2025,Installation of split Air conditioners including maintenance.
4805,45809,Store Attendant,Manufacturing-Other,METALITE CO LTD,Mauritius,29.08.2025,1) Assist storekeepers on day to day running of the stores.2) any other ad hoc duties.
4806,45808,Maid,Cleaning Services,MUCKDOMBUX SALIM,Mauritius,29.08.2025,Need for cleaning the house and cooking from Monday to Saturday.
4807,45807,"Mechanic, Motor Vehicle",Transport and Storage,KATI TRAVEL LTD,Mauritius,15.09.2025,"The Mechanic is responsible for the inspection, maintenance and repair of vehicles to ensure their safe and efficient operation.  This role involves diagnosing mechanical issues, performing preventive maintenance, replacing faulty parts and carrying out necessary repairs in a timely and professional manner.  The mechanic must have strong technical knowledge, problem - solving skills and the ability to work independently or as part of a team."
4808,45806,Aluminium Fabricator,Manufacturing-Metal Products,GARAGE DEERAJ AUTO CO LTD,Mauritius,22.08.2025,"shapes, joins, and assembles aluminum components to create various products like windows, doors, frames, and other structures"
4809,45805,Car Valeting,Manufacturing-Metal Products,GARAGE DEERAJ AUTO CO LTD,Mauritius,22.08.2025,"cleaning and detailing vehicles, both inside and out, to a high standard"
4810,45804,Automobile Electrician,Manufacturing-Metal Products,GARAGE DEERAJ AUTO CO LTD,Mauritius,22.08.2025,electrical and electronic systems of vehicles
4811,45803,"Spray Painter, Vehicle",Manufacturing-Metal Products,GARAGE DEERAJ AUTO CO LTD,Mauritius,22.08.2025,applies paint or other coatings to surfaces using a spray gun
4812,45802,Panel Beater,Manufacturing-Metal Products,GARAGE DEERAJ AUTO CO LTD,Mauritius,22.08.2025,"Repairs of damaged vehicle bodies by reshaping and restoring metal, fiberglass, and plastic panels."
4813,45801,"Mechanic, Motor Vehicle",Manufacturing-Metal Products,GARAGE DEERAJ AUTO CO LTD,Mauritius,22.08.2025,Diagnosis of vehiclesAnalise DefaultFind out parts to be replacedRepairsServicing
4814,45800,"Welder, General",Manufacturing-Metal Products,PERE LAVAL ENTERPRISES CO. LTD.,Mauritius,22.08.2025,"Welders manage the machines that manufacture and repair metal structures, tools, and equipment. WELDERS cut, join and shape metal and other materials, using heat and a range of tools. Welders may help to construct the steel frames for buildings, support industrial projects, or even work underwater on oil rigs. Other duties include planning layouts and measurements and testing welded surfaces."
4815,45799,Blacksmith,Manufacturing-Metal Products,PERE LAVAL ENTERPRISES CO. LTD.,Mauritius,22.08.2025,"Shaping metal, primarily iron and steel, into various functional and decorative objects by heating, hammering, cutting and welding. They work with both traditional techniques and modern tools to create custom metalwork, repair existing items, and follow safety protocols."
4816,45798,"Carer, Private Household",Private Household,MOHUNGOO NOOR MOHAMMUD IQBAL,Mauritius,26.08.2025,Personal CareMedication SupportMobility AssistanceMeal Preparation & FeedingCompanionship & Emotional SupportHousehold TasksHealth MonitoringTransport & Errands
4817,45797,Salesperson,Fashion and Design,TIME PALACE CO LTD,Mauritius,22.08.2025,"A Salesperson is responsible for promoting and selling products or services to customers while providing excellent customer service. The role involves identifying customer needs, offering suitable solutions, and ensuring customer satisfaction. Salespersons play a key role in achieving company sales targets, maintaining positive client relationships, and representing the organization in a professional manner."
4818,45796,Store Attendant,Fashion and Design,TIME PALACE CO LTD,Mauritius,22.08.2025,"A Store Attendant is responsible for assisting in the daily operations of the store, ensuring shelves are well-stocked, organized, and clean. The role involves providing excellent customer service, handling merchandise, maintaining inventory levels, and supporting the store team to ensure smooth operations. Store Attendants play a key part in creating a positive shopping experience for customers while upholding company standards and procedures."
4819,45795,Housemaid,Fashion and Design,MAHENDRAJ SEWRAZ,Mauritius,22.08.2025,Person will be required to maintain cleanliness and order of the house.
4820,45794,Merchandiser,Manufacturing-Other,YIPTONG & SONS LIMITED,Mauritius,31.10.2025,Merchandising of FMCG products in Supermakets / Hypermarkets.
4821,45793,Mechanic/Mécanicien,Repair and installation of machinery & equipment,PREMIUM AUTO SERVICES LTD,Mauritius,30.09.2025,Mechanic
4822,45792,Civil Design Engineer,Engineering Services,KIMS CONSULTING ENGINEERS LTD,Mauritius,18.09.2025,"We are looking for motivated Civil/ Structural Engineer to be involved in design, drawings, site inspections, and project coordination.The roles provide hand on exposure to engineering projects while developing technical and professional skills."
4823,45791,Shop Assistant,Trade,KIRAN RAMDHONEE LIMITED,Mauritius,21.08.2025,"A shop assistant is responsible for providing excellent customer service and maintaining the store’s appearance. Their duties include assisting customers with purchases, handling transactions, restocking shelves, and keeping the sales floor clean and organized. They also address customer inquiries and complaints."
4824,45790,Accounts clerk,Banking & Finance,MA CORPORATE LTD,Mauritius,31.08.2025,TO prepare bank summariesTO do MRA returnsTo prepare management accountsReconciliation of VatFiling of annual returns and financial summaries
4825,45788,Procurement/Purchasing Officer,Manufacturing-Other,PRINCE INDUSTRIES LTD,Mauritius,15.09.2025,"Are you a detail-oriented and results-driven Procurement Officer with solid experience in sourcing both local and international goods? Join our dynamic team and play a key role in ensuring efficient, cost-effective, and timely procurement processes.Salary is negotiable based on the skills and experience you bring to the table."
4826,45787,Housemaid,Private Household,ARVIND BADAYE,Mauritius,30.08.2025,Housemaid is responsible for maintaining cleanliness and order in residential performing a variety of tasks such as cleaning - ironing main and laundry and kitchen maintanaince
4827,45785,"Driver, Truck/Goods Vehicle/Chauffeur Poid-Lourd",Transport and Storage,MS WAREHOUSING AND LOGISTICS LTD,Mauritius,30.09.2025,"We are looking for an experienced Truck Driver to Work under our Logistics Department in a safe and timely manner which shall require to drive across the Island with 20ft/ 40ft Container.If you feel you have the qualities, drop your CV on the following Email Address or call on 52569330.Email Address: adaroga@mswl.mu"
4828,45781,"Driver, Heavy Vehicle",Trade,PERFECT LOGISTICS LTD,Mauritius,31.08.2025,"Drive heavy trucks to transport goods between warehouse facilities and delivery points•  Load and unload cargo using forklifts, pallet jacks, or manual methods•  Secure loads properly to prevent damage or shifting during transit•  Perform routine vehicle inspections and maintenance checks•  Maintain accurate delivery logs and inventory records•  Follow traffic laws and warehouse safety protocols•  Communicate with dispatchers and warehouse staff to coordinate routes and schedules•  Assist with warehouse tasks such as stock movement and equipment handling when needed"
4829,45780,Forklift Driver / Operator,Trade,PERFECT LOGISTICS LTD,Mauritius,31.08.2025,"Key Responsibilities•  Operate forklifts and other material handling equipment (e.g., counterbalance forklifts, reach trucks, order pickers)•  Load and unload trucks, containers, and pallets with precision•  Transport goods within the warehouse to designated storage or production areas•  Inspect and maintain equipment to ensure safe operation•  Identify and report damaged goods or inventory discrepancies•  Follow safety protocols and comply with warehouse regulations•  Assist with inventory tracking and documentation"
4830,45779,"Driver, Truck/Goods Vehicle/Chauffeur Poid-Lourd",Trade,PERFECT LOGISTICS LTD,Mauritius,31.08.2025,"vacancies box loader operator Responsibilities•  Operate box loading machinery and equipment safely and efficiently•  Load and unload boxes from trucks, containers, or conveyor belts•  Stack and organize boxes in designated storage areas•  Inspect boxes for damage and ensure proper labeling and documentation•  Maintain cleanliness and safety standards in the loading area•  Report equipment malfunctions or safety hazards promptly•  Collaborate with warehouse staff and supervisors to meet daily targets"
4831,45778,Maid,Private Household,MAVISHNA VEERLAPIN,Mauritius,22.08.2025,Reporting maintenance issuesErrand runningHeavy cleaning
4832,45776,Labourer,Agriculture,AGRIBUILD COMPANY LTD,Mauritius,22.08.2025,"The Labourer Grade 2 plays a vital role in supporting agricultural operations through manual labor and basic technical tasks. Working under the supervision of senior staff or farm supervisors, this role involves planting, cultivating, harvesting, and processing crops, as well as maintaining farm equipment and infrastructure. The Labourer Grade 2 is expected to follow safety protocols, operate basic agricultural tools and machinery, and contribute to the overall productivity and cleanliness of the farm."
4833,45775,Labourer,Agriculture,AGRIBUILD COMPANY LTD,Mauritius,22.08.2025,"The Labourer Grade 2 plays a vital role in supporting agricultural operations through manual labor and basic technical tasks. Working under the supervision of senior staff or farm supervisors, this role involves planting, cultivating, harvesting, and processing crops, as well as maintaining farm equipment and infrastructure. The Labourer Grade 2 is expected to follow safety protocols, operate basic agricultural tools and machinery, and contribute to the overall productivity and cleanliness of the farm."
4834,45773,Maid,Private Household,RITESH BISSESSUR,Mauritius,29.08.2025,Day to day cleaning and cooking
4835,45772,"Carer, Private Household",Private Household,RITESH BISSESSUR,Mauritius,29.08.2025,"Look after an 85 years old womenAssist her for all her routine day to day thingsBath, toilet, walk and most importantly sit with her and talk. No mobile at work.The person willl have to stay with the old person in the house."
4836,45770,Cleaner,Entrepreneurship-Other Service activities,CLICHR LTD,Mauritius,31.08.2025,"The Cleaner is responsible for maintaining a clean, hygienic, and safe environment in the assigned premises by performing various cleaning and maintenance tasks to high standards."
4837,45769,Housekeeping Supervisor,Human Health & Social work activities,ARTEMIS HOSPITAL,Mauritius,31.08.2025,"To maintain overall cleanliness, ensuring maintenance of the building and its infrastructure, linen management, waste management, pest control, infection control, safety and security of the patients as well as the infrastructure and interior decoration."
4838,45768,Maintenance Officer,Manufacturing-Other,HOW HONG & CO LTD,Mauritius,30.09.2025,"A Maintenance Coordinator oversees and manages all aspects of a company’s maintenance operations, ensuring efficient and effective upkeep of facilities and equipment. They act as the central point of contact for maintenance-related needs, coordinating tasks, managing resources, and communicating with various stakeholders. Their responsibilities include scheduling, assigning work orders, managing budgets, and maintaining records."
4839,45767,Tyreman/Vulcaniser,Manufacturing-Other,QUICK LANE SUPPLIES LTD,Mauritius,21.08.2025,"QUICK LANE SUPPLIES LTD, a well-established company in the field of tyre repair services, including fitting and balancing, replacement, alignment, and related services is looking for 10 tyre persons.PROFILECandidates should have at least 3-year proven relevant work experience.Salary for all grades will not be less than as per relevant Remuneration Regulations.HOW TO APPLY?Interested candidates are requested to send their CV by 21 August 2025 at latest on hr.quicklanesuppliesltd@gmail.com."
4840,45766,Bakery Operator,Trade,LOLO HYPER (INAS & CO LTD),Mauritius,21.08.2025,We are Recruiting as Follows:-Job Title: Bakery OperatorAge Range: 18-40Location: surrounding regions not exceeding 10 kms from work site.Check out Operator 35Rayon (food processing ) 35Gender: Male and FemaleContact Number: 2616999
4841,45764,Housekeeping Attendant,Human Health & Social work activities,ARTEMIS HOSPITAL,Mauritius,31.08.2025,"To maintain overall cleanliness, ensuring maintenance of the building and its infrastructure, linen management, waste management, pest control, infection control, safety and security of the patients as well as the infrastructure and interior decoration."
4842,45761,"Carer, Private Household",Private Household,DEEPCHAND BALKARUN,Mauritius,21.08.2025,"We are looking for a caring, patient, and responsible individual to assist and support an elderly gentleman in his daily life. The ideal candidate will ensure his comfort, safety, and well-being while providing companionship and assistance with daily tasks."
4843,45759,"Carer, Private Household",Private Household,BHATOO BIBI FARIDA,Mauritius,21.08.2025,"We are seeking a compassionate, patient, and responsible Carer to provide daily assistance and companionship to an elderly lady. The ideal candidate should have experience in elderly care, a caring personality, and the ability to manage day-to-day tasks to ensure comfort, safety, and well-being."
4844,45758,General Worker,Human Health & Social work activities,ARTEMIS HOSPITAL,Mauritius,31.08.2025,The General Worker (Handyman) is responsible for helping and performing minor repairs in the Hospital and allows the building to run smoothly.
4845,45756,Plumber,Human Health & Social work activities,ARTEMIS HOSPITAL,Mauritius,31.08.2025,"To install, repair, and maintain pipes, valves, fittings, drainage systems, and fixtures on the hospital premises. Collaborate with general contractors, electricians, and other construction professionals. Duties include finding the source of leaks and blockages, fixing or replacing broken parts and testing the plumbing system."
4846,45755,HVAC Technician,Human Health & Social work activities,ARTEMIS HOSPITAL,Mauritius,31.08.2025,"Responsible in installing, maintaining, and repairing ventilation and air conditioning systems and equipment. Diagnosing electrical and mechanical faults for HVAC systems. Cleaning, adjusting, and repairing systems, and performing warranty services."
4847,45754,Store Manager,Construction,WENSENG CONTRACTING CO LTD,Mauritius,31.08.2025,"Coordinates the daily operation of stores, formulate sales targetsimplement marketing activities, analyze sales data and optimize strategies"
4848,45753,Electrician,Human Health & Social work activities,ARTEMIS HOSPITAL,Mauritius,31.08.2025,"The Electrician will carry out electrical maintenance, remedial and improvement work on all single and three phase electrical installations, services and equipment within Hospital premises and properties. Responsible for the general upkeep of a building’s electrical system."
4849,45752,"Driver, Van, Light and Local Transport",Transport and Storage,SCORPIO TRANSPORT LTD,Mauritius,31.08.2025,Driver private car from 9 am to 3 pm
4850,45750,"Carer, Private Household","Aged, Disability and Social Care Services",NAGGEA MAHESWARNATH,Mauritius,23.08.2025,"Personal care – Assisting with bathing, dressing, grooming, toileting, and hygiene needs.Medication support – Reminding or helping to take prescribed medicines on time.Mobility assistance – Helping with walking, transfers, and safe movement around the home.Meal preparation & feeding – Cooking nutritious meals, assisting with eating if required.Companionship & emotional support – Engaging in conversation, activities, and ensuring mental well-being.Household tasks – Light cleaning, laundry, and keeping living areas safe and tidy.Health monitoring – Observing changes in health, mood, or behavior and reporting them.Transport & errands – Accompanying to medical appointments, shopping, or community activities."
4851,45747,Electrician,Administrative,KALIS INVESTMENT LTD,Mauritius,29.08.2025,"Duties:- General repair & maintenance (electrical, small fixes, painting, etc.)- Routine checks of building and equipment- Report any issues to the Building Manager- Basic work on fire alarms, lifts & generators- Keep records and submit reports- Supervise team and follow up on tasks- Monitor contractors’ workRequirements:- SC or equivalent- NTC 2 / NC4 in Industrial Machine Maintenance- Minimum 2 years’ experience- Flexible to work odd hours"
4852,45746,Technician/Helper Technician,Administrative,KALIS INVESTMENT LTD,Mauritius,29.08.2025,"Duties:-General repair & maintenance (electrical, small fixes, painting, etc.)-Routine checks of building and equipment- Report any issues to the Building Manager- Basic work on fire alarms, lifts & generators- Keep records and submit reports- Supervise team and follow up on tasks- Monitor contractors’ workRequirements:- SC or equivalent- NTC 2 / NC4 in Industrial Machine Maintenance- Minimum 2 years’ experience- Flexible to work odd hours"
4853,45745,Storekeeper,Administrative,KALIS INVESTMENT LTD,Mauritius,29.08.2025,Storekeeping & inventory controlBasic administrative tasksAssisting with day-to-day operationsAny other cognate Duties
4854,45742,Receptionist,Banking & Finance,MA CORPORATE LTD,Mauritius,31.08.2025,"Responsibilities:Front Desk Management: Greet and welcome visitors in a friendly and professional manner.Client Assistance: Direct clients to the appropriate department or staff member and provide basic information about our services when needed.Call Handling: Answer and route incoming phone calls promptly and professionally. Address inquiries or take messages as required.Administrative Support: Perform clerical duties such as data entry, filing, and maintaining records.Mail Management: Handle incoming and outgoing correspondence, including sorting and distributing mail and packages.Maintain Reception Standards: Ensure the reception area is tidy, organized, and stocked with necessary supplies."
4855,45741,Store Attendant,Manufacturing-Other,METALITE CO LTD,Mauritius,29.08.2025,1) assist storekeepers in managing Raw Material and Finish goods.2) Prepare and arrange delivery of finished goods to customers.3) Perform general administrative tasks related to store operations4) Assist to procurement process including sourcing and follow ups.5) Carry out other ad hoc duties within the store dept as require.
4856,45738,Cleaner,Manufacturing-Food Products & Beverages,GOLDEN FOODS INTERNATIONAL LTD,Mauritius,30.08.2025,We are a fast growing company which is currently looking for the right individual for an enriching career.The job incumbent shall be responsible of cleaning tasks within the facility.Attractive salary + other benefits + medical insurance*Send your CV to hr@goldenfoods.mu or call on 4641571
4857,45737,"Driver, Van, Light and Local Transport",Manufacturing-Food Products & Beverages,GOLDEN FOODS INTERNATIONAL LTD,Mauritius,30.08.2025,We are a fast growing company which is currently looking for the right individual for an enriching career.The job incumbent shall be responsible of delivery of goods around the island.Attractive salary + other benefits + medical insurance*Send your CV to hr@goldenfoods.mu or call on 4541571
4858,45731,Sales Representative,Consultancy Services,SA RESILIENCE CO LTD,Mauritius,31.08.2025,"As a Sales Representative, you will act as the face of our organization, reaching out to prospective customers, presenting tailored solutions, and nurturing long-term partnerships. You’ll be responsible for identifying new business opportunities, qualifying leads, and closing deals that contribute to the company’s success."
4859,45730,IT Assistant,Consultancy Services,SA RESILIENCE CO LTD,Mauritius,31.08.2025,"The IT Support Technician will provide essential technical assistance within the organization, ensuring the smooth operation of computer systems, hardware, and software. In addition to traditional IT support duties, this role will also be responsible for managing the organization’s and clients social media presence and developing and maintaining the company website using WordPress as well as well as clients website"
4860,45724,Conseiller Commerciaux,Maritime Services,BLUE SAFARI LEISURE LTD,Mauritius,15.09.2025,"The Regional Coordinator Assistant will support the Regional Coordinator in managing daily operations for the assigned sector of activities. This role involves welcoming clients, ensuring smooth service delivery, representing the company in a professional manner, and assisting in operational coordination. A valid driving licence is essential as travel within the sector may be required."
4861,45716,Rider,Human Health & Social work activities,C-CARE MAURITIUS LTD,Mauritius,30.09.2025,"Reporting to the Collection Centre Supervisor, the candidate will play a crucial role in collecting and delivering samples between our different locations, assisting with minor maintenance and repairs, and providing support to the administrative office with deliveries of documents, payments, and other tasks when needed."
4862,45715,IT Technician,Hotel,CORAL AZUR BEACH RESORT CO LTD,Mauritius,30.09.2025,"Job briefWe are seeking a qualified IT Technician to install and maintain computer systems and networks, aiming for optimal functionality. You will also “train” users of the systems to make appropriate and safe usage of the IT infrastructure.A successful IT Technician must have a thorough knowledge of computer software and hardware, as well as various internet applications, networks, and operating systems. The ideal candidate will also have great troubleshooting abilities and attention to detail.The goal is to build and maintain updated and efficient computer systems and networks to optimise the role of technology on business sustainability."
4863,45713,"Cleaner, Hotel",Hotel,CORAL AZUR BEACH RESORT CO LTD,Mauritius,30.09.2025,"A Cleaner is responsible for maintaining the cleanliness and hygiene of various environments, including offices, public areas and other facilities. Their duties include sweeping, mopping, dusting, vacuuming, and sanitising surfaces. They also replenish cleaning supplies, empty trash, and report any maintenance issues."
4864,45712,Database Operator/ Opérateur Saisie de Données,Call Centre,AMLA SERVICES LTD,Mauritius,14.09.2025,AMLA SERVICES LTD agrandit son équipe !Vous voulez vous sentir bien au travail ?Vous cherchez une ambiance professionnelle ET conviviale ?Vous voulez un emploi fixe et stable ? Alors c’est peut-être VOUS que nous cherchons !
4865,45709,Receptionist,Sports and Leisure,SPACE FITNESS LTD,Mauritius,22.08.2025,"Receptionist, fluent in english and frenchBasic computer skills; word and excel"
